idannonce;type_annonceur;typedebien;typedetransaction;etage;surface;surface_terrain;nb_pieces;prix_bien;prix_maison;prix_terrain;mensualiteFinance;balcon;eau;bain;dpeL;dpeC;mapCoordonneesLatitude;mapCoordonneesLongitude;annonce_exclusive;nb_etages;parking;places_parking;cave;exposition;ges_class;annee_construction;nb_toilettes;nb_terraces;videophone;porte_digicode;surface_balcon;ascenseur;nb_logements_copro;charges_copro;chauffage_energie;chauffage_systeme;chauffage_mode;categorie_annonceur;logement_neuf;duree_int;typedebien_lite;date;INSEE_COM;IRIS;CODE_IRIS;TYP_IRIS_x;TYP_IRIS_y;GRD_QUART;UU2010;REG;DEP
hektor-ICOMME22-7328;pr;a;l;2;23;;1;400;;;0;0;1;1;D;282;50.44597;2.72751;0;3.0;;;False;0;B;1974.0;;;;;;;;;Électrique;Radiateur;Individuel;a;n;13.0;a;2025-03;62186;0104;621860104;H;H;6218601;00756;32;62
century-21-202_3234_3215;pr;a;l;0;90;;4;755;;;0;0;0;1;C;148;50.40515;1.72564;0;2.0;;0.0;;0;C;;1.0;0.0;;False;;False;;;;;;a;n;98.0;a;2025-03;62870;0000;628700000;Z;Z;6287000;62000;32;62
hektor-opal-immo-334;pr;a;l;1;54;;2;555;;;0;0;0;1;E;305;50.80819;1.70952;0;3.0;;1.0;False;0;B;1900.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-03;62560;0000;625600000;Z;Z;6256000;62302;32;62
safti-1-1435176;pr;a;l;0;89;;4;800;;;0;0;0;1;NS;;50.3476;2.69003;0;;;;False;0;NS;1930.0;1.0;;;False;;False;;;Électrique;;Individuel;m;n;15.0;a;2025-03;62589;0000;625890000;Z;Z;6258900;62000;32;62
citya-immobilier-0988457-GES81100001-535;pr;a;l;1;68;;3;710;;;0;1;1;0;D;188;50.41903;2.95187;0;3.0;;1.0;;0;B;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;28.0;a;2025-03;62427;0107;624270107;H;H;6242701;00756;32;62
citya-immobilier-0988457-GES00720044-535;pr;a;l;2;61;;3;690;;;0;1;0;1;C;179;50.40634;2.96779;0;3.0;;1.0;;0;A;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;6.0;a;2025-03;62427;0113;624270113;H;H;6242701;00756;32;62
ag593471-462285905;pr;a;l;0;32;;1;420;;;0;0;0;1;D;228;50.40189;2.96734;0;3.0;;;;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;21.0;a;2025-03;62427;0113;624270113;H;H;6242701;00756;32;62
apimo-85677485;pr;a;l;0;57;;3;543;;;0;0;0;0;0;;50.681;1.57099;0;;;;;0;;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2025-03;62300;0000;623000000;Z;Z;6230000;62109;32;62
era-2-58034923;pr;a;l;1;54;;2;650;;;0;0;0;0;E;240;50.95753;1.8494;0;4.0;;;;0;F;;;;;;;;;;;;Individuel;a;n;35.0;a;2025-03;62193;1902;621931902;H;A;6219301;62504;32;62
guy-hoquet-immo-facile-7087458;pr;a;l;3;52;;2;570;;;0;0;1;0;D;232;50.95645;1.84928;0;4.0;;;;0;D;;1.0;;;;;;;;Gaz;Radiateur;Individuel;a;n;119.0;a;2025-03;62193;1902;621931902;H;A;6219301;62504;32;62
nestenn-1-99938815073;pr;a;l;2;38;;2;520;;;0;0;0;1;C;146;50.94884;1.85821;0;4.0;;;;0;A;1950.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;36.0;a;2025-03;62193;1801;621931801;H;A;6219301;62504;32;62
guy-hoquet-immo-facile-7209722;pr;a;l;1;44;;2;530;;;0;0;0;0;C;80;50.9514;1.85523;0;4.0;;;;0;C;;;;;;;;;;;;;a;n;7.0;a;2025-03;62193;1801;621931801;H;A;6219301;62504;32;62
ag595646-461720189;pr;a;l;0;36;;2;455;;;0;0;0;0;E;300;50.9488;1.87468;0;;;;;0;C;;;;;;;;;;Électrique;;;a;n;7.0;a;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
ag595646-461720192;pr;m;l;0;65;10.0;3;890;;;0;0;0;0;D;;50.9488;1.87468;0;;;1.0;;0;;;;;;;;;;;Électrique;;;a;n;7.0;m;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
ag595646-461720183;pr;a;l;2;49;;3;730;;;0;1;0;0;E;251;50.9488;1.87468;0;;;;;0;B;;;;;;;;;;Électrique;;;a;n;7.0;a;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
ag595646-462732995;pr;a;l;1;100;;4;915;;;0;0;0;0;NS;;50.9488;1.87468;0;;;;;0;NS;;;;;;;;;;Gaz;;;a;n;8.0;a;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
ag595646-460436165;pr;a;l;3;49;;2;635;;;0;0;0;1;E;256;50.9488;1.87468;0;;;;;0;C;;;;;;;;;;Électrique;;;a;n;7.0;a;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
ag595646-460145384;pr;a;l;1;67;;2;745;;;0;1;0;0;NS;;50.9488;1.87468;0;;;;True;0;NS;;;;;;;;;;Gaz;;;a;n;7.0;a;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
ag595646-463627247;pr;a;l;1;79;;5;992;;;0;0;0;0;A;;50.9488;1.87468;0;;;;;0;A;;;;;;;;;;;;;a;n;6.0;a;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
ag595646-464841998;pr;a;l;0;20;;1;520;;;0;0;1;0;E;;50.9488;1.87468;0;;;;True;0;B;;;;;;;;;;Électrique;;;a;n;7.0;a;2025-03;62193;1001;621931001;H;A;6219301;62504;32;62
era-2-46921588;pr;a;l;2;50;;2;595;;;0;0;0;1;NS;245;50.96048;1.8567;0;3.0;;;;0;VI;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;8.0;a;2025-03;62193;1901;621931901;H;A;6219301;62504;32;62
guy-hoquet-immo-facile-7253371;pr;a;l;3;25;;1;500;;;0;0;0;0;D;273;50.96139;1.85038;0;4.0;;;;0;B;;;;;;;;;;;;;a;n;13.0;a;2025-03;62193;1901;621931901;H;A;6219301;62504;32;62
era-2-58142555;pr;a;l;0;73;150.0;3;750;;;0;0;0;0;D;216;50.94887;1.8462;0;2.0;;;;0;B;;;;;;;;;;;;Individuel;a;n;6.0;a;2025-03;62193;1802;621931802;H;A;6219301;62504;32;62
ag595428-463211954;pr;a;l;0;21;;3;370;;;0;0;0;0;E;284;50.94938;1.85159;0;;;;;0;B;;;;;;;;;;;;;a;n;13.0;a;2025-03;62193;1802;621931802;H;A;6219301;62504;32;62
apimo-82353044;pr;m;l;0;35;;3;510;;;0;0;0;0;F;356;50.94501;1.87773;0;;;;;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;22.0;m;2025-03;62193;1101;621931101;H;A;6219301;62504;32;62
guy-hoquet-immo-facile-7252549;pr;a;l;3;46;;2;540;;;0;0;0;0;D;241;50.94309;1.86264;0;4.0;;;;0;B;;;;;;;True;;;Électrique;;Individuel;a;n;27.0;a;2025-03;62193;1702;621931702;H;A;6219301;62504;32;62
netty-byzance2-house-7287;pr;m;l;0;79;229.0;5;905;;;0;0;0;1;C;87;50.3379;2.89553;0;2.0;;2.0;False;Nord;C;2018.0;;;;;;;;;Gaz;;;a;n;8.0;m;2025-03;62369;0000;623690000;Z;Z;6236900;62000;32;62
citya-immobilier-0988457-GES00600057-535;pr;a;l;1;61;;3;666;;;0;1;0;1;C;159;50.44796;2.74689;0;4.0;;2.0;;0;A;;;0.0;;;;False;;;Électrique;Convecteur;Individuel;a;n;22.0;a;2025-03;62386;0101;623860101;H;H;6238601;00756;32;62
citya-immobilier-49159754800073-LMAI102722;pr;m;l;0;118;;4;1200;;;0;0;0;1;C;141;50.39098;2.73523;0;;;0.0;False;0;C;;;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;7.0;m;2025-03;62801;0000;628010000;Z;Z;6280100;00756;32;62
apimo-83194017;pr;m;l;0;104;600.0;4;982;;;0;0;0;0;D;219;50.74981;1.70492;0;;;;;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;21.0;m;2025-03;62653;0000;626530000;Z;Z;6265300;62000;32;62
safti-1-1447341;pr;a;l;0;78;;5;750;;;0;0;0;1;C;148;50.37333;2.67247;0;;;1.0;False;0;C;1930.0;1.0;;;False;;False;;;Gaz;;Individuel;m;n;15.0;a;2025-03;62854;0000;628540000;Z;Z;6285400;62000;32;62
safti-1-1435389;pr;m;l;0;110;299.0;7;830;;;0;0;0;1;C;152;50.3732;2.66959;0;;;;False;0;C;1973.0;1.0;;;False;;;;;Fioul;;Individuel;m;n;7.0;m;2025-03;62854;0000;628540000;Z;Z;6285400;62000;32;62
century-21-202_3234_3170;pr;m;l;0;138;;4;830;;;0;0;1;1;D;184;50.49137;2.04336;0;;;0.0;;0;C;;2.0;0.0;;;;;;;;;;a;n;22.0;m;2025-03;62257;0000;622570000;Z;Z;6225700;62000;32;62
ag595646-463627265;pr;a;l;1;88;;5;995;;;0;0;0;0;A;;50.75199;2.25367;0;;;;;0;A;;;;;;;;;;;;;a;n;6.0;a;2025-03;62765;0302;627650302;H;H;6276501;62501;32;62
ag595646-463627262;pr;a;l;1;77;;6;935;;;0;0;0;0;A;;50.75199;2.25367;0;;;;;0;A;;;;;;;;;;;;;a;n;6.0;a;2025-03;62765;0302;627650302;H;H;6276501;62501;32;62
hektor-debuisson-1913;pr;m;l;0;116;;5;1625;;;0;0;0;1;A;62;50.38905;2.34105;0;3.0;;;;0;A;2020.0;2.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;13.0;m;2025-03;62767;0101;627670101;H;H;6276701;62209;32;62
citya-immobilier-0988457-GES00660030-535;pr;a;l;2;70;;3;629;;;0;0;0;1;D;185;50.75202;2.2636;0;;;0.0;;0;A;;;0.0;;;;True;;;Électrique;Convecteur;Individuel;a;n;14.0;a;2025-03;62765;0301;627650301;H;H;6276501;62501;32;62
ag590688-462234914;pr;a;l;1;78;;3;560;;;0;0;0;1;D;238;50.75397;2.25988;0;;;;;0;D;;1.0;;;;;False;;;Gaz;;Individuel;a;n;8.0;a;2025-03;62765;0301;627650301;H;H;6276501;62501;32;62
ag590688-461987780;pr;a;l;0;25;;2;450;;;0;0;0;1;F;344;50.74792;2.26073;0;;;;;0;B;;1.0;;;;;;;;Électrique;;Individuel;a;n;29.0;a;2025-03;62765;0301;627650301;H;H;6276501;62501;32;62
ag590688-461987789;pr;a;l;2;29;;2;480;;;0;0;1;1;F;365;50.74792;2.26073;0;;;;;0;B;;1.0;;;;;False;;;Électrique;;Individuel;a;n;112.0;a;2025-03;62765;0301;627650301;H;H;6276501;62501;32;62
ag590688-463522400;pr;a;l;0;65;;3;500;;;0;0;1;1;D;233;50.7505;2.25949;0;;;;;0;D;;1.0;;;;;True;;;;;Individuel;a;n;6.0;a;2025-03;62765;0301;627650301;H;H;6276501;62501;32;62
apimo-83194838;pr;a;l;1;55;;3;520;;;0;0;0;0;D;190;50.74886;2.25395;0;;;;;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;6.0;a;2025-03;62765;0301;627650301;H;H;6276501;62501;32;62
apimo-83195037;pr;a;l;0;68;180.0;3;691;;;0;0;0;0;D;239.22;50.74374;2.2595;0;;;;;0;D;;;;;;;;;;Gaz;Radiateur;;a;n;6.0;a;2025-03;62765;0201;627650201;H;H;6276501;62501;32;62
apimo-83190170;pr;a;l;0;60;;3;550;;;0;0;0;0;D;201;50.75092;2.2504;0;;;;;0;B;;;;;;;;;;;;;a;n;15.0;a;2025-03;62765;0401;627650401;H;H;6276501;62501;32;62
apimo-83187788;pr;a;l;0;35;;1;455;;;0;0;0;0;C;53;50.7229;1.64677;0;;;;;0;C;;;;;;;True;;;;;Individuel;a;n;7.0;a;2025-03;62758;0104;627580104;H;H;6275801;62503;32;62
hektor-Agence-Duhamel-1931;pr;m;l;0;126;;5;984;;;0;0;0;0;D;227;50.73592;1.62208;0;2.0;;;;0;D;1960.0;;;;;;;;;Gaz;Radiateur;Individuel;a;n;104.0;m;2025-03;62758;0101;627580101;H;H;6275801;62503;32;62
hektor-1_agencecotedopale11-483;pr;m;l;0;112;;4;1550;;;0;0;2;0;B;76;50.73319;1.70801;0;2.0;;1.0;;0;A;2024.0;2.0;1.0;;;;;;;;Sol;Individuel;a;n;22.0;m;2025-03;62908;0000;629080000;Z;Z;6290800;62000;32;62
hektor-debuisson-1892;pr;m;l;0;74;;4;950;;;0;0;1;0;D;242;50.24109;2.71593;0;3.0;;;;0;B;2005.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;14.0;m;2025-03;62869;0000;628690000;Z;Z;6286900;62000;32;62
hektor-opal-immo-343;pr;m;l;0;68;150.0;3;760;;;0;0;1;0;D;232;50.84815;1.76975;0;3.0;;2.0;;0;B;2009.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;8.0;m;2025-03;62487;0000;624870000;Z;Z;6248700;62302;32;62
guy-hoquet-immo-facile-7074380;pr;m;l;0;66;409.0;2;715;;;0;0;0;0;A;60;50.69885;2.24581;0;1.0;;4.0;;0;A;;;;;;;;;;;;Individuel;a;n;49.0;m;2025-03;62423;0000;624230000;Z;Z;6242300;62501;32;62
ag595428-462660854;pr;a;l;0;80;;3;650;;;0;0;0;1;F;355;50.75604;2.23448;0;;;;;0;F;;;;;;;;;;;;;a;n;14.0;a;2025-03;62757;0000;627570000;Z;Z;6275700;62501;32;62
safti-1-1443610;pr;m;l;0;82;364.0;4;1200;;;0;0;0;2;NS;;50.39945;2.86942;0;1.0;;1.0;False;0;NS;2024.0;1.0;;;False;;;;;Électrique;;Individuel;m;n;13.0;m;2025-03;62570;0102;625700102;H;H;6257001;00756;32;62
ag590688-464236889;pr;a;l;0;15;;1;450;;;0;0;1;0;D;202;50.4277;2.82984;0;;;;;0;B;;1.0;;;;;;;;Électrique;;Collectif;a;n;7.0;a;2025-03;62498;0305;624980305;H;H;6249801;00756;32;62
citya-immobilier-49159754800073-GES14660001-963;pr;m;l;0;85;;4;750;;;0;0;0;1;D;237;50.41907;2.86131;0;;;0.0;False;0;D;;;0.0;;;;;;;Gaz;Radiateur;Individuel;a;n;15.0;m;2025-03;62771;0103;627710103;H;H;6277101;00756;32;62
hektor-ICOMME22-7161;pr;a;l;0;29;;2;350;;;0;0;1;0;E;320;50.42391;2.83991;0;;;;;0;B;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;15.0;a;2025-03;62498;0304;624980304;H;H;6249801;00756;32;62
hektor-41_2_REGM75017-8185;pr;m;l;0;58;;2;580;;;0;0;0;1;E;269;50.29105;2.77722;0;4.0;;;;Est-Ouest;B;;1.0;;;;;;;;;;;m;n;104.0;m;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES12570009-963;pr;a;l;0;19;;1;401;;;0;0;1;0;D;229;50.28864;2.77301;0;4.0;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES00960054-963;pr;a;l;7;79;;3;572;;;0;0;0;1;D;224;50.29198;2.77069;0;;;0.0;;0;D;;;0.0;;;;True;;;;;Collectif;a;n;8.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
apimo-85715500;pr;a;l;4;85;;3;990;;;0;1;0;0;D;221;50.28855;2.77111;0;;;;;0;B;;;;;;5.0;True;;;Électrique;Radiateur;Individuel;a;n;14.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
safti-1-1433802;pr;a;l;0;114;;4;800;;;0;0;0;1;C;173;50.29022;2.77156;0;;;;False;0;A;1930.0;1.0;;;False;;False;;;Électrique;;Individuel;m;n;21.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
ag621295-461100395;pr;a;l;0;72;;3;785;;;0;0;0;1;E;244;50.29179;2.77118;0;17.0;;1.0;True;0;D;;;;;;;True;;;Gaz;;Collectif;a;n;21.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
ag621295-461434898;pr;a;l;0;12;;1;450;;;0;0;0;0;C;122.2;50.29269;2.76953;0;4.0;;;;0;C;;;;;;;False;;;Gaz;;Collectif;a;n;28.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES10630002-963;pr;a;l;1;48;;2;637;;;0;0;1;0;C;133;50.29198;2.77772;0;;;0.0;;0;C;;;0.0;;;;False;;;Gaz;Radiateur;Individuel;a;n;28.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
hektor-debuisson-1890;pr;a;l;2;93;;4;1200;;;0;0;1;0;D;192;50.28959;2.77292;0;3.0;;;False;0;D;;1.0;;;;;False;;;Gaz;;Individuel;a;n;7.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES01570002-963;pr;a;l;1;35;;2;529;;;0;0;1;0;E;312;50.28896;2.77526;0;;;0.0;;0;D;;;0.0;;;;False;;;Gaz;;Individuel;a;n;15.0;a;2025-03;62041;0801;620410801;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES00610021-963;pr;a;l;6;63;;3;850;;;0;1;0;1;D;224;50.28734;2.77393;0;7.0;;0.0;;0;D;;;1.0;;;;True;;;;;;a;n;6.0;a;2025-03;62041;0501;620410501;H;H;6204101;62502;32;62
hektor-debuisson-1907;pr;a;l;1;37;;2;650;;;0;0;1;0;C;173;50.28701;2.77693;0;4.0;;1.0;True;0;A;;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2025-03;62041;0501;620410501;H;H;6204101;62502;32;62
hektor-debuisson-1896;pr;m;l;0;189;446.0;6;2300;;;0;0;1;1;D;221;50.28552;2.77087;0;4.0;;;;Sud-Est;E;1920.0;2.0;1.0;;;;;;;Fioul;Radiateur;Individuel;a;n;119.0;m;2025-03;62041;0501;620410501;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-LAPP5110816;pr;a;l;1;57;;3;769;;;0;0;0;1;NS;;50.28935;2.76683;0;;;1.0;;0;NS;;;0.0;;;;False;;;;Radiateur;Collectif;a;n;22.0;a;2025-03;62041;0501;620410501;H;H;6204101;62502;32;62
ag621296-462636473;pr;m;l;0;94;;4;620;;;0;0;0;1;D;230;50.55423;2.73359;0;2.0;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;14.0;m;2025-03;62706;0000;627060000;Z;Z;6270600;00752;32;62
ag595683-460021997;pr;m;l;0;103;;4;850;;;0;0;1;0;NS;;50.27051;2.29416;0;;;;;0;NS;;;;;;;;;;;;;a;n;139.0;m;2025-03;62361;0000;623610000;Z;Z;6236100;62114;32;62
citya-immobilier-49159754800073-GES00010304-963;pr;a;l;0;41;;2;652;;;0;0;1;0;D;241;50.28335;2.80047;0;;;0.0;;0;B;;;0.0;;;;True;;;Électrique;;Individuel;a;n;7.0;a;2025-03;62041;1201;620411201;H;H;6204101;62502;32;62
ag621295-460436615;pr;a;l;0;30;;1;465;;;0;0;0;1;E;287.41;50.27868;2.79071;0;3.0;;1.0;;0;C;;;;;;;False;;;Électrique;;Individuel;a;n;35.0;a;2025-03;62041;1201;620411201;H;H;6204101;62502;32;62
ag593471-462285875;pr;m;l;0;77;;4;780;;;0;0;0;1;C;173;50.33289;3.05251;0;3.0;;1.0;;0;A;;;;;;;;;;Électrique;;Individuel;a;n;21.0;m;2025-03;62240;0000;622400000;Z;Z;6224000;00756;32;62
ag595646-463511357;pr;m;l;0;92;;4;840;;;0;0;0;0;D;230;50.949;1.95199;0;;;1.0;;0;B;;;;;;;;;;Électrique;;;a;n;6.0;m;2025-03;62548;0102;625480102;H;H;6254801;62504;32;62
ag595646-461720201;pr;m;l;0;93;300.0;4;910;;;0;0;0;0;D;190;50.949;1.95199;0;;;1.0;;0;F;;;;;;;;;;Gaz;;;a;n;7.0;m;2025-03;62548;0102;625480102;H;H;6254801;62504;32;62
ag621295-464045603;pr;m;l;0;92;;4;900;;;0;0;0;1;E;270;50.2685;2.78821;0;;;;;0;D;;;;;;;;;;Gaz;;Individuel;a;n;98.0;m;2025-03;62041;1101;620411101;H;H;6204101;62502;32;62
iad-france-1778660;pr;m;l;0;15;;1;520;;;0;0;0;0;0;;50.27868;2.7818;0;2.0;;;False;0;;;;;;False;;;;;;;;m;n;13.0;m;2025-03;62041;1101;620411101;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES00640027-963;pr;a;l;1;67;;3;856;;;0;0;0;1;C;86;50.28735;2.74647;0;;;1.0;;0;C;;;0.0;;;;True;;;Gaz;;Individuel;a;n;21.0;a;2025-03;62041;0401;620410401;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES13750001-963;pr;a;l;1;19;;1;373;;;0;1;1;0;E;302;50.28561;2.79329;0;;;0.0;;0;B;;;0.0;;;;False;;;Électrique;Radiateur;Individuel;a;n;7.0;a;2025-03;62041;1301;620411301;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES13760002-963;pr;a;l;2;29;;2;535;;;0;0;0;1;D;248;50.28952;2.79356;0;;;1.0;;0;B;;;0.0;;;;False;;;Électrique;;Individuel;a;n;35.0;a;2025-03;62041;1301;620411301;H;H;6204101;62502;32;62
hektor-debuisson-1911;pr;m;l;0;80;;4;900;;;0;0;0;0;D;242;50.29551;2.72897;0;4.0;;2.0;;0;D;1974.0;;1.0;;;;;;;Gaz;Radiateur;Individuel;a;n;34.0;m;2025-03;62041;0103;620410103;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-LAPP5111074;pr;a;l;3;41;;2;568;;;0;0;1;0;NS;;50.28922;2.7648;0;;;0.0;;0;NS;;;0.0;;;;False;;;;Radiateur;Collectif;a;n;21.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-GES10283016-963;pr;a;l;0;36;;2;650;;;0;0;1;1;E;257;50.29485;2.76376;0;4.0;;1.0;;0;B;;;0.0;;;;True;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-LAPP5111075;pr;a;l;2;65;;3;829;;;0;0;0;0;NS;;50.28922;2.7648;0;4.0;;1.0;;0;NS;;;0.0;;;;False;;;;;Collectif;a;n;14.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-LAPP5110953;pr;a;l;0;48;;2;658;;;0;0;0;1;NS;;50.29057;2.76754;0;;;1.0;;0;NS;;;0.0;;;;False;;;;Radiateur;Collectif;a;n;42.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
ag621295-460568636;pr;a;l;0;65;;3;800;;;0;0;0;1;E;274;50.29378;2.76629;0;3.0;;;;0;B;;;;;;;False;;;Électrique;;Individuel;a;n;28.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-LAPP5111243;pr;a;l;0;38;;1;494;;;0;0;0;1;NS;;50.28922;2.7648;0;;;0.0;;0;NS;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;13.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-LAPP5111242;pr;a;l;0;42;;2;680;;;0;0;1;0;C;136;50.28934;2.76575;0;;;1.0;;0;B;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;21.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
citya-immobilier-49159754800073-LAPP5111299;pr;a;l;0;38;;1;516;;;0;0;1;0;NS;;50.29062;2.76771;0;;;0.0;;0;NS;;;0.0;;;;False;;;Gaz;Radiateur;Collectif;a;n;7.0;a;2025-03;62041;0601;620410601;H;H;6204101;62502;32;62
apimo-83188651;pr;a;l;1;52;;2;590;;;0;0;0;0;E;273;50.71677;1.61723;0;;;;;0;C;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;98.0;a;2025-03;62160;1102;621601102;H;H;6216001;62503;32;62
hektor-Agence-Duhamel-1921;pr;a;l;3;36;;2;530;;;0;0;1;0;D;224;50.71727;1.61438;0;;;;False;0;B;1948.0;1.0;;;;;False;;;Électrique;Radiateur;Individuel;a;n;36.0;a;2025-03;62160;1102;621601102;H;H;6216001;62503;32;62
hektor-Agence-Duhamel-1610;pr;m;l;0;86;;4;750;;;0;0;0;1;E;319;50.72744;1.60458;0;3.0;;;;0;F;1949.0;1.0;;;;;;;;Gaz;;Collectif;a;n;6.0;m;2025-03;62160;0401;621600401;H;H;6216001;62503;32;62
hektor-Agence-Duhamel-1412;pr;a;l;2;56;;3;595;;;0;1;0;1;D;216;50.72566;1.61543;0;;;;;0;B;1987.0;1.0;;;;;;;;Électrique;Radiateur;Individuel;a;n;21.0;a;2025-03;62160;0801;621600801;H;H;6216001;62503;32;62
apimo-85676799;pr;a;l;2;90;;4;820;;;0;0;0;0;D;183;50.71969;1.60763;0;11.0;;;;0;D;;;;;True;;True;;;Gaz;Radiateur;;a;n;119.0;a;2025-03;62160;1001;621601001;H;H;6216001;62503;32;62
hektor-Agence-Duhamel-1918;pr;a;l;0;41;;2;520;;;0;0;0;1;E;304;50.72822;1.61085;0;;;;;0;B;1948.0;;;;;;;;;Électrique;Radiateur;Individuel;a;n;126.0;a;2025-03;62160;0701;621600701;H;H;6216001;62503;32;62
apimo-83191627;pr;a;l;0;71;;3;635;;;0;0;0;0;E;312;50.72916;1.61809;0;;;;;0;B;;;;;;;;;;Électrique;;Individuel;a;n;21.0;a;2025-03;62160;0701;621600701;H;H;6216001;62503;32;62
apimo-85756886;pr;a;l;4;36;;1;440;;;0;0;0;0;E;289;50.72911;1.60123;0;;;;;0;E;;;;;;;;;;Gaz;Radiateur;Individuel;a;n;13.0;a;2025-03;62160;0201;621600201;H;H;6216001;62503;32;62
apimo-83191607;pr;a;l;0;39;;2;370;;;0;0;0;0;G;449;50.72935;1.60068;0;;;;;0;C;;;;;;;;;;;;;a;n;7.0;a;2025-03;62160;0201;621600201;H;H;6216001;62503;32;62
apimo-85700481;pr;a;l;2;44;;3;620;;;0;0;0;0;D;218;50.72709;1.61912;0;;;;;0;B;;;;;;;;;;Électrique;Convecteur;;a;n;8.0;a;2025-03;62160;0801;621600801;H;H;6216001;62503;32;62
ag621296-460542545;pr;m;l;0;82;;3;850;;;0;0;0;1;D;238;50.52881;2.6181;0;2.0;;;;0;D;;;;;;;;;;Gaz;;Individuel;a;n;28.0;m;2025-03;62035;0102;620350102;H;H;6203501;00752;32;62
apimo-83193450;pr;m;l;0;27;;2;475;;;0;0;0;0;D;243.1;50.72301;1.60945;0;;;;;0;B;;;;;;;;;;Électrique;Radiateur;Individuel;a;n;104.0;m;2025-03;62160;0902;621600902;H;H;6216001;62503;32;62
apimo-85687872;pr;a;l;1;43;;3;650;;;0;0;0;0;E;274.9;50.72024;1.60767;0;;;;;0;E;;;;;;;;;;Électrique;Radiateur;;a;n;7.0;a;2025-03;62160;0902;621600902;H;H;6216001;62503;32;62
apimo-85687969;pr;a;l;2;43;;2;570;;;0;0;0;0;E;274.9;50.72024;1.60767;0;;;;;0;E;;;;;;;;;;Gaz;Radiateur;;a;n;15.0;a;2025-03;62160;0902;621600902;H;H;6216001;62503;32;62
hektor-1_agencecotedopale11-432;pr;a;l;2;65;;3;750;;;0;0;0;0;E;317;50.72253;1.60907;0;3.0;;;False;0;B;1948.0;;;;;;False;;;Électrique;Radiateur;Individuel;a;n;28.0;a;2025-03;62160;0902;621600902;H;H;6216001;62503;32;62
