Ville,Type_logement,Titre_annonce,ID_publication,ID_annonce,Code_postal,Code_INSEE,Surface,Prix,NB_pieces,nb_chambres,date_observation,heure-min,code_depart,annonce_exclusive,quartier,site_source,type_annonceur,categorie_annonceur,type_transaction,logement_neuf,prix_m_carre,statut_annonce
La Roque-d'Anthéron,Appartement,Appartement La Roque D Antheron 1 pièce 26 m2,018076E1ISY9,orpi-1-018076E1ISY9,13640,13084,26.0,86000,1,0,2020-01-22,20:19:29.192350,13,Non,La Roque-d'Anthéron,bienici,Pro,Agence,Vente,Non,3307.6923076923076,Active
Marseille 3e,Appartement,T1/2 CLOVIS HUGUES,4281,hektor-ag132042-1137,13003,13203,36.61,59000,1,,2020-01-22,20:19:29.192350,13,Non,Belle de Mai,bienici,Pro,Agence,Vente,Non,1611.5815350996995,Active
Lamanon,Appartement,T1,90703,ag333747-233166727,13113,13049,40.0,95000,1,,2020-01-22,20:19:29.192350,13,Non,Lamanon,bienici,Pro,Mandataire,Vente,Non,2250.0,Active
Aubagne,Appartement,Appartement Aubagne 1 pièce(s) 27 m2,1318,immo-facile-99933749115,13400,13005,27.0,85000,1,,2020-01-22,20:19:29.192350,13,Non,Centre-ville - Beaumond,bienici,Pro,Agence,Vente,Non,3148.1481481481483,Active
Martigues,Appartement,Appartement studio Martigues 32 m2,018101E1I63R,orpi-1-018101E1I63R,13500,13056,32.0,88000,1,0,2020-01-22,20:19:29.192350,13,Non,Jonquières,bienici,Pro,Agence,Vente,Non,2750.0,Active
Aix-en-Provence,Appartement,,28548613,pericles-28548613,13100,13001,27.7,190000,1,0,2020-01-22,20:19:29.192350,13,,Aix-en-Provence,bienici,Pro,Agence,Vente,Non,6859.205776173286,Active
Marseille 9e,Appartement,Appartement T1 - 26m2 - Marseille 9ème,ec-t1-13009-PN- lota05,hektor-ag131477-3887629,13009,13201,26.75,159500,1,,2020-01-22,20:19:29.192350,13,Non,Belsunce,bienici,Pro,Agence,Vente,Non,5962.616822429906,Active
Peypin,Appartement,APPARTEMENT DE TYPE 1/2 ENTIEREMENT RENOVE,2849,immo-facile-99933657629,13124,13073,35.0,89000,1,1,2020-01-22,20:19:29.192350,13,Non,Peypin,bienici,Pro,Agence,Vente,Non,2542.8571428571427,Active
Marseille 6e,Appartement,Vente appartement T1 PROX CASTELLANE 13006 Marseille.~Idéale,02815,hektor-CHABANNES2019-3208,13006,13206,43.0,119000,1,,2020-01-22,20:19:29.192350,13,Non,Lodi,bienici,Pro,Agence,Vente,Non,2767.4418604651164,Active
La Ciotat,Appartement,Spacieux studio offrant toutes les proximités,2507,ag133922-218062412,13600,13028,27.0,129000,1,,2020-01-22,20:19:29.192350,13,Non,La Ciotat,bienici,Pro,Agence,Vente,Non,4777.777777777777,Active
Marseille 8e,Appartement,Studio en progamme neuf Marseille,,apimo-2946903,13008,13208,28.33,195000,1,,2020-01-22,20:19:29.192350,13,,Sainte-Anne,bienici,Pro,Agence,Vente,Non,6883.162725026474,Active
Arles,Appartement,Appartement dans résidence sécurisée,57703SR,apimo-2903054,13200,13004,38.6,133000,1,,2020-01-22,20:19:29.192350,13,,Centre-ville,bienici,Pro,Agence,Vente,Non,3445.5958549222796,Active
Marseille 5e,Appartement,Appartement Grand Type 1 dernier étage  Métro Baille Marsei,0690,hektor-505180-2035,13005,13205,26.3,75000,1,1.0,2020-01-22,20:19:29.192350,13,Non,Baille,bienici,Pro,Agence,Vente,Non,2851.7110266159693,Active
Cassis,Appartement,COEUR CASSIS,848,hektor-rondpoint-893,13260,13022,37.73,205000,1,,2020-01-22,20:19:29.192350,13,Non,Cassis,bienici,Pro,Agence,Vente,Non,5433.342168036046,Active
Marseille 9e,Appartement,GRAND Appartement T1 Dans maison  PAS DE CHARGES 13009,018102E10WD3,orpi-1-018102E10WD3,13009,13209,50.0,130000,1,0.0,2020-01-22,20:19:29.192350,13,Non,Sainte-Marguerite,bienici,Pro,Agence,Vente,Non,2600.0,Active
La Ciotat,Appartement,La ciotat studio 28m² avec terrasse de 30m²,103307CC473,ag133279-230310973,13600,13028,28.0,108000,1,0.0,2020-01-22,20:19:29.192350,13,Non,La Ciotat,bienici,Pro,Agence,Vente,Non,3857.1428571428573,Active
Salon-de-Provence,Appartement,SALON DE PROVENCE - Appartement Studio 28 m² - Centre ville, proche cinéma -,78,immo-facile-99933345747,13300,13103,28.0,68000,1,,2020-01-22,20:19:29.192350,13,Non,Centre-ville,bienici,Pro,Agence,Vente,Non,2428.5714285714284,Active
Marseille 6e,Appartement,PROXIMITE CASTELLANE/IDEAL INVESTISSEUR,922,hektor-rondpoint-965,13006,13206,27.0,97000,1,,2020-01-22,20:19:29.192350,13,Non,Castellane,bienici,Pro,Agence,Vente,Non,3592.5925925925926,Active
Marseille 15e,Appartement,Appartement 1 pièce,23872-1961,gedeon-20075769,13015,13215,27.0,38000,1,1.0,2020-01-22,20:19:29.192350,13,Oui,Marseille 15,bienici,Pro,Agence,Vente,Non,1407.4074074074074,Active
La Ciotat,Appartement,T1+grande terrasse +parking dans residence avec piscine,1262787,ag132578-215662374,13600,13028,31.0,183600,1,,2020-01-22,20:19:29.192350,13,Oui,La Ciotat,bienici,Pro,Agence,Vente,Non,5483.870967741936,Active
Marseille 10e,Appartement,Grand T1 Dernier étage 13010 VENDU LOUE,101418DI419,ag133279-214969677,13010,13210,35.0,98000,1,,2020-01-22,20:19:29.192350,13,Oui,Marseille 10,bienici,Pro,Agence,Vente,Non,2800.0,Active
Rognac,Appartement,GRAND STUDIO LOUE DE 35 M² AU 2eme ET DERNIER ETAGE PLEIN,85536CN111,ag133279-214291017,13340,13081,27.0,99000,1,0.0,2020-01-22,20:19:29.192350,13,Non,Rognac,bienici,Pro,Agence,Vente,Non,3666.6666666666665,Active
La Ciotat,Appartement,,446V804A,fnaim-43719486,13600,13028,28.0,127000,1,0.0,2020-01-22,20:19:29.192350,13,Oui,La Ciotat,bienici,Pro,Agence,Vente,Non,4235.422802550699,Active
Marseille 9e,Appartement,T 1 VITON STE MARGUERITE / PROX MICHELET,SMVAP190000111,hektor-diamondimmo-111,13009,13209,34.0,123050,1,,2020-01-22,20:19:29.192350,13,Non,Marseille 9,bienici,Pro,Agence,Vente,Non,3619.1176470588234,Active
Sausset-les-Pins,Appartement,Studio avec Terrasse, vue mer,1314999,ag132409-191584636,13960,13104,32.0,189000,1,0.0,2020-01-22,20:19:29.192350,13,Non,Sausset-les-Pins,bienici,Pro,Agence,Vente,Non,5906.25,Active
Saintes-Maries-de-la-Mer,Appartement,LES SAINTES- MARIES- DE- LA- MER,1_1027-18,hektor-1_agence-saintgilloise-2320,13460,13096,30.0,133000,1,1.0,2020-01-22,20:19:29.192350,13,Non,Saintes-Maries-de-la-Mer,bienici,Pro,Agence,Vente,Non,4433.333333333333,Active
Marseille 2e,Appartement,APPARTEMENT TYPE 1 AU PANIER,3219810,apimo-3219810,13002,13202,30.0,90000,1,,2020-01-22,20:19:29.192350,13,,Hôtel de ville,bienici,Pro,Agence,Vente,Non,3000.0,Active
Aix-en-Provence,Appartement,Vente appartement 1 Pièce(s),675V563A,ag133032-225382273,13090,13001,30.0,160000,1,,2020-01-22,20:19:29.192350,13,Oui,Aix-en-Provence,bienici,Pro,Agence,Vente,Non,5333.333333333333,Active
Sausset-les-Pins,Appartement,SAUSSET CENTRE VILLAGE. STUDIO RENOVE. PROCHE MER,102457CD254,ag133279-221900293,13960,13104,30.0,182000,1,0.0,2020-01-22,20:19:29.192350,13,Non,Sausset-les-Pins,bienici,Pro,Agence,Vente,Non,6066.666666666667,Active
Marseille 4e,Appartement,T1 de 29 m² env avec mezzanine,926DHI421,ag370631-215838522,13004,13204,28.0,79000,1,,2020-01-22,20:19:29.192350,13,Non,Marseille 4,bienici,Pro,Agence,Vente,Non,2821.4285714285716,Active
Aix-en-Provence,Appartement,,26964311,pericles-26964311,13100,13001,39.0,212000,1,0.0,2020-01-22,20:19:29.192350,13,Non,Aix-en-Provence,bienici,Pro,Agence,Vente,Non,5435.897435897436,Active
Salon-de-Provence,Appartement,Appartement Salon De Provence 1 pièce(s) 26.47 m2,018078E1F89L,orpi-1-018078E1F89L,13300,13103,26.47,92700,1,0.0,2020-01-22,20:19:29.192350,13,Non,Centre-ville,bienici,Pro,Agence,Vente,Non,3502.0778239516435,Active
Marseille 9e,Appartement,STUDIO AIGUIER CNRS 13009 MARSEILLE,SMVAP190000130,hektor-diamondimmo-130,13009,13209,28.41,99500,1,,2020-01-22,20:19:29.192350,13,Non,Marseille 9,bienici,Pro,Agence,Vente,Non,3502.2879267863427,Active
Salon-de-Provence,Appartement,Appartement Type 1 en centre de Salon de Provence,605,guy-hoquet-immo-facile-2298000,13300,13103,26.47,96300,1,1.0,2020-01-22,20:19:29.192350,13,Non,Centre-ville,bienici,Pro,Agence,Vente,Non,3638.0808462410278,Active
Châteaurenard,Appartement,Studio de 26 m2 en RDC avec jardin privé à Châteaurenard,72_15960YM1005,hektor-72_stylbien-6938,13160,13027,26.0,91000,1,,2020-01-22,20:19:29.192350,13,Non,Châteaurenard,bienici,Pro,Mandataire,Vente,Non,3500.0,Active
Marseille 4e,Appartement,,ww35,era-229477,13004,13204,32,81000,1,1,2020-01-22,20:19:29.192350,13,Non,La Blancarde,bienici,Pro,Agence,Vente,Non,2531.25,Active
Martigues,Appartement,Appartement 1 pièce,29 979-1997,gedeon-20538159,13500,13056,32,92000,1,,2020-01-22,20:19:29.192350,13,Oui,Martigues,bienici,Pro,Agence,Vente,Non,2875.0,Active
Marseille 1er,Appartement,COURS FRANKLIN ROOSEVELT,1616,apimo-3028488,13001,13201,32,99000,1,,2020-01-22,20:19:29.192350,13,,Marseille 1,bienici,Pro,Agence,Vente,Non,3093.75,Active
Auriol,Appartement,Studio 33 m² AURIOL,2610,apimo-2614286,13390,13007,33.4,89500,1,,2020-01-22,20:19:29.192350,13,,Auriol,bienici,Pro,Agence,Vente,Non,2679.6407185628746,Active
Gréasque,Appartement,Vente appartement 1 Pièce(s),154V1022A,ag132526-201150378,13850,13046,26,130000,1,,2020-01-22,20:19:29.192350,13,Non,Gréasque,bienici,Pro,Agence,Vente,Non,5000.0,Active
Lagny-sur-Marne,Appartement,F2 DERNIER ÉTAGE  LAGNY SUR MARNE,009018E1HQJX,orpi-1-009018E1HQJX,77400,77243,37,149000,2,1,2020-01-22,20:19:29.192350,77,Oui,Tassigny - Leclerc,bienici,Pro,Agence,Vente,Non,3905.4054054054054,Active
Savigny-le-Temple,Appartement,,1881,apimo-3007613,77176,77445,38,139900,2,1,2020-01-22,20:19:29.192350,77,Oui,Perspective,bienici,Pro,Agence,Vente,Non,3681.5789473684213,Active
Brie-Comte-Robert,Appartement,,2060,era-318360,77170,77053,38.22,165000,2,1,2020-01-22,20:19:29.192350,77,Oui,Centre-ville,bienici,Pro,Agence,Vente,Non,4317.1114599686025,Active
Jossigny,Appartement,,8501,century-21-202_647_8501,77600,77237,35.99,173000,2,1,2020-01-22,20:19:29.192350,77,Oui,Jossigny,bienici,Pro,Agence,Vente,Non,4806.890803000833,Active
Melun,Appartement,MELUN Gare - Appartement 2 pièces et parking privé,1370238,ag771332-229344457,77000,77288,37,142900,2,1,2020-01-22,20:19:29.192350,77,Oui,Rive de Seine - Sud,bienici,Pro,Agence,Vente,Non,3862.162162162162,Active
Chelles,Appartement,31 m² - CHELLES,1342,ag750170-228255528,77500,77108,30,67738,2,1,2020-01-22,20:19:29.192350,77,Oui,Centre-ville - Gare - Abbesses,bienici,Pro,Agence,Vente,Non,2257.9333333333334,Active
Chelles,Appartement,,TAPP420584,citya-immobilier-5051-TAPP420584,77500,77108,40,177000,2,1,2020-01-22,20:19:29.192350,77,Non,Centre-ville - Gare - Abbesses,bienici,Pro,Agence,Vente,Non,4425.0,Active
Dammarie-les-Lys,Appartement,,881VTE,era-307883,77190,77152,37.79,119000,2,1,2020-01-22,20:19:29.192350,77,Oui,L'Abbaye du Lys - Centre-ville - Soubiron,bienici,Pro,Agence,Vente,Non,3148.9812119608364,Active
Saint-Fargeau-Ponthierry,Appartement,,2384,era-300680,77310,77407,33.71,133000,2,1,2020-01-22,20:19:29.192350,77,Oui,Saint-Fargeau-Ponthierry,bienici,Pro,Agence,Vente,Non,3708.0984870958173,Active
Lieusaint,Appartement,Appartement Lieusaint 2 pièce(s) 39 m² avec terrasse de 30 m²,2531,laforet-immo-facile-17696928,77127,77251,39,175000,2,1,2020-01-22,20:19:29.192350,77,Oui,Lieusaint,bienici,Pro,Agence,Vente,Non,4487.179487179487,Active
Saint-Fargeau-Ponthierry,Appartement,,1477,era-272810,77310,77407,34.65,118000,2,1,2020-01-22,20:19:29.192350,77,Oui,Saint-Fargeau-Ponthierry,bienici,Pro,Agence,Vente,Non,3405.4834054834055,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 40.14 m2,982,immo-facile-30662406,77340,77373,40,205000,2,1,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5125.0,Active
Dammartin-en-Goële,Appartement,Appartement Dammartin En Goele 2 pièce(s),010911E0WPKX,orpi-1-010911E0WPKX,77230,77153,21,70000,2,1,2020-01-22,20:19:29.192350,77,Oui,Dammartin-en-Goële,bienici,Pro,Agence,Vente,Non,3333.3333333333335,Active
Torcy,Appartement neuf,NATURE & COTEAUX,66752983,mgc-66752983,77200,77468,41.5,230000.0,2,,2020-01-22,20:19:29.192350,77,,Torcy 1,bienici,Pro,Constructeur appartements,Vente,Oui,,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 37.51 m2,1067,immo-facile-32359105,77340,77373,38,206000,2,1,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Oui,5421.0526315789475,Active
Nangis,Appartement,,2155,century-21-202_2969_2155,77370,77327,20.61,48000,2,1,2020-01-22,20:19:29.192350,77,Oui,Nangis,bienici,Pro,Agence,Vente,Non,2328.9665211062593,Active
Serris,Appartement,Appartement Serris 2 pièce(s) 39.63 m2,009063E1IYHG,orpi-1-009063E1IYHG,77700,77449,39.63,190000,2,1,2020-01-22,20:19:29.192350,77,Oui,Serris,bienici,Pro,Agence,Vente,Non,4794.347716376482,Active
Montereau-Fault-Yonne,Appartement,,15162,century-21-202_2221_15162,77130,77305,37.5,131000,2,1,2020-01-22,20:19:29.192350,77,Oui,Ville basse,bienici,Pro,Agence,Vente,Non,3493.3333333333335,Active
Meaux,Appartement,Idéal 1er achat ou investissement - F2 situé au dernier étage offrant un stationnement,1374312,ag772034-229954225,77100,77284,40,155000,2,1,2020-01-22,20:19:29.192350,77,Oui,Centre-ville - Cathédrale,bienici,Pro,Agence,Vente,Non,3875.0,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 34.04 m2,1073,immo-facile-32359792,77340,77373,34,194000,2,1,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Oui,5705.882352941177,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 36.48 m2,1065,immo-facile-32354932,77340,77373,36,205000,2,1,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Oui,5694.444444444444,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 36.28 m2,1075,immo-facile-32359983,77340,77373,36,206000,2,1,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Oui,5722.222222222223,Active
Champs-sur-Marne,Appartement neuf,L'ALLEE DES CHAMPS,0063__62829,edouard-denis-0063__62829,77420,77083,38.105000000000004,193000.0,2,,2020-01-22,20:19:29.192350,77,,Le Nesles,bienici,Pro,Constructeur appartements,Vente,Oui,5064.643772941201,Active
Chaumes-en-Brie,Appartement,Appartement Chaumes En Brie 2 pièce(s) 34.91 m2,009920E1GFGA,orpi-1-009920E1GFGA,77390,77107,34.91,94000,2,1,2020-01-22,20:19:29.192350,77,Oui,Chaumes-en-Brie,bienici,Pro,Agence,Vente,Non,2692.6382125465484,Active
Melun,Appartement,MELUN: a 3 minutes à pieds de la gare,1370041,ag771332-226745758,77000,77288,39,140000,2,1,2020-01-22,20:19:29.192350,77,Oui,Rive de Seine - Sud,bienici,Pro,Agence,Vente,Non,3589.74358974359,Active
Pontault-Combault,Appartement,À vendre, 2 pièces à PONTAULT COMBAULT (77340).,9253,guy-hoquet-immo-facile-1859342,77340,77373,25.49,137800,2,1,2020-01-22,20:19:29.192350,77,Oui,Centre commercial,bienici,Pro,Agence,Vente,Non,5406.041584935269,Active
Melun,Appartement,Appartement d'environ 40 m² à vendre à MELUN (77000).,5032,guy-hoquet-immo-facile-2601307,77000,77288,40,120000,2,1,2020-01-22,20:19:29.192350,77,Oui,Centre-ville,bienici,Pro,Agence,Vente,Non,3000.0,Active
Melun,Appartement,APPARTEMENT 2 PIECES PROCHE GARE DE MELUN,749361002-33,ag772074-224169676,77000,77288,36,123050,2,1,2020-01-22,20:19:29.192350,77,Oui,Rive de Seine - Sud,bienici,Pro,Agence,Vente,Non,3418.0555555555557,Active
Serris,Appartement,T2,16091,ag752014-220178076,77706,77449,31,110000,2,1,2020-01-22,20:19:29.192350,77,Oui,Serris,bienici,Pro,Agence,Vente,Non,3548.3870967741937,Active
Thomery,Appartement,Appartement Thomery 2 pièce(s) 39 m2,012081E1FHTX,orpi-1-012081E1FHTX,77810,77463,39,105000,2,1,2020-01-22,20:19:29.192350,77,Oui,Thomery,bienici,Pro,Agence,Vente,Non,2504.4871794871797,Active
Melun,Appartement,Appartement 2 pièces,012080E1F6FI,orpi-1-012080E1F6FI,77000,77288,37,115000,2,1,2020-01-22,20:19:29.192350,77,Oui,Patton,bienici,Pro,Agence,Vente,Non,3108.108108108108,Active
Roissy-en-Brie,Appartement,CENTRE Roissy En Brie 2 pièce(s)  29.76 m² AU  SOL,4346,laforet-immo-facile-17662367,77680,77390,17.48,104500,2,1,2020-01-22,20:19:29.192350,77,Oui,Ascott - Verger - Avenir,bienici,Pro,Agence,Vente,Non,5978.260869565217,Active
Provins,Appartement,,TAPP412218,citya-immobilier-01-TAPP412218,77160,77379,39,90000,2,1,2020-01-22,20:19:29.192350,77,Oui,ZUP,bienici,Pro,Agence,Vente,Non,2307.6923076923076,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 38.39 m2,979,immo-facile-30661923,77340,77373,38,199000,2,1,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5236.8421052631575,Active
Meaux,Appartement,Appartement F2 Meaux 39.32 m²,4341,immo-facile-adresse-9704282,77100,77284,39.32,136960,2,1,2020-01-22,20:19:29.192350,77,Oui,Beauval Colbert,bienici,Pro,Agence,Vente,Non,3483.214649033571,Active
Veneux-les-Sablons,Appartement,,21084,century-21-202_2806_21084,77250,77491,30,93000,2,1,2020-01-22,20:19:29.192350,77,Oui,Veneux-les-Sablons,bienici,Pro,Agence,Vente,Non,3100.0,Active
Chailly-en-Bière,Appartement,Appartement Chailly En Biere 2 pièce(s) 33,96m2,012053E10X5Q,orpi-1-012053E10X5Q,77930,77069,33.96,99500,2,1,2020-01-22,20:19:29.192350,77,Oui,Chailly-en-Bière,bienici,Pro,Agence,Vente,Non,2797.4087161366315,Active
Château-Landon,Appartement,À vendre à Chateau Landon (77570), appartement 2 pièces de 29,59 m².,2277,guy-hoquet-immo-facile-801339,77570,77099,29.68,59950,2,1,2020-01-22,20:19:29.192350,77,Oui,Château-Landon,bienici,Pro,Agence,Vente,Non,2019.878706199461,Active
Vaires-sur-Marne,Appartement,F2 CENTRE VILLE,414,immo-facile-adresse-10999465,77360,77479,33.33,148500,2,1,2020-01-22,20:19:29.192350,77,Oui,Vaires-sur-Marne,bienici,Pro,Agence,Vente,Non,4455.445544554455,Active
Melun,Appartement,Appartement  2 pièces Quartier Gare,5059,guy-hoquet-immo-facile-2676329,77000,77288,34.77,133300,2,1,2020-01-22,20:19:29.192350,77,Oui,Rive de Seine - Sud,bienici,Pro,Agence,Vente,Non,3833.7647397181477,Active
Pontault-Combault,Appartement,2P Rch 39.64m2,1362334,ag771330-232150369,77340,77373,39,159500,2,1,2020-01-22,20:19:29.192350,77,Oui,Centre commercial,bienici,Pro,Agence,Vente,Non,4089.74358974359,Active
Claye-Souilly,Appartement neuf,Claye-Souilly ZAC Bois des Granges,22735,visiteonline-p_5126479,77410,77118,40,187000,2,,2020-01-22,20:19:29.192350,77,,Claye-Souilly,bienici,Pro,Constructeur appartements,Vente,Oui,4675.0,Active
Meaux,Appartement,[LMNP / LMP] Résidence Seniors à Meaux (77) 3,90 % HT/HT de Re,VA2044-FRACTALE,ag260625-228617320,77100,77284,40,255688,2,1,2020-01-22,20:19:29.192350,77,Non,Frot - Clémenceau - Saint-Faron,bienici,Pro,Agence,Vente,Non,6392.2,Active
Meaux,Appartement,[LMNP / LMP] Résidence Seniors à Meaux (77) 3,90 % HT/HT de Re,VA2042-FRACTALE,ag260625-228617317,77100,77284,40,269023,2,1,2020-01-22,20:19:29.192350,77,Non,Centre-ville - Cathédrale,bienici,Pro,Agence,Vente,Non,6725.575,Active
Melun,Appartement,Appartement 2 pièces,557,immo-facile-99933690885,77000,77288,39,97000,2,1,2020-01-22,20:19:29.192350,77,Oui,Saint-Liesne,bienici,Pro,Agence,Vente,Non,2487.1794871794873,Active
Brie-Comte-Robert,Appartement,,21032,century-21-202_26_21032,77170,77053,38.58,150000,2,1,2020-01-22,20:19:29.192350,77,Oui,Leclerc - Verdun,bienici,Pro,Agence,Vente,Non,3888.0248833592536,Active
Brie-Comte-Robert,Appartement,,,apimo-2900721,77170,77053,39,171000,2,1,2020-01-22,20:19:29.192350,77,Oui,Centre-ville,bienici,Pro,Agence,Vente,Non,4384.615384615385,Active
Lieusaint,Appartement,APPARTEMENT A RENOVER LIEUSAINT - 2 pièce(s) - 37.28 m2,1094,immo-facile-31961776,77127,77251,37.28,109000,2,1,2020-01-22,20:19:29.192350,77,Oui,Lieusaint,bienici,Pro,Agence,Vente,Non,2923.81974248927,Active
Montévrain,Appartement neuf,LES ALLEES DE MONTEVRAIN,MONBUF,visiteonline-p_5007987,77144,77307,38.42,211000,2,,2020-01-22,20:19:29.192350,77,,Montévrain,bienici,Pro,Constructeur appartements,Vente,Oui,5491.931285788652,Active
Melun,Appartement neuf,Novatio,01381,mgc-01381,77000,77288,39.98,204000,2,,2020-01-22,20:19:29.192350,77,,Saint-Liesne,bienici,Pro,Constructeur appartements,Vente,Oui,5102.551275637819,Active
Melun,Appartement,,25355,century-21-202_108_25355,77000,77288,38.6,115000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Saint-Liesne,bienici,Pro,Agence,Vente,Non,2979.2746113989638,Active
Ozoir-la-Ferrière,Appartement,Appartement Ozoir La Ferriere 2 pièce(s) 22 M²,009069E1E98P,orpi-1-009069E1E98P,77330,77350,22.0,135000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Vieux village - Armainvilliers - Notre Dame,bienici,Pro,Agence,Vente,Non,6136.363636363636,Active
Melun,Appartement neuf,BE WELL,1198,mgc-109660443,77000,77288,37.1,129900,2,,2020-01-22,20:19:29.192350,77,,Montaigu,bienici,Pro,Constructeur appartements,Vente,Oui,3501.3477088948785,Active
Lieusaint,Appartement neuf,Naturéva,28001,mgc-107206161,77127,77251,39.445,191000.0,2,,2020-01-22,20:19:29.192350,77,,Lieusaint,bienici,Pro,Constructeur appartements,Vente,Oui,4858.44378593046,Active
Savigny-le-Temple,Appartement neuf,Coeur Verde,27961,mgc-107887014,77176,77445,38.925,178000.0,2,,2020-01-22,20:19:29.192350,77,,Plessis-le-Roi,bienici,Pro,Constructeur appartements,Vente,Oui,4552.076450640479,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 30.81 m2,988,immo-facile-30662419,77340,77373,31.0,169000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5451.612903225807,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 33.45 m2,980,immo-facile-30661926,77340,77373,33.0,177000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5363.636363636364,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 33.44 m2,984,immo-facile-30662412,77340,77373,33.0,177000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5363.636363636364,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 38.32 m2,983,immo-facile-30662409,77340,77373,38.0,199000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5236.8421052631575,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 38.31 m2,987,immo-facile-30662417,77340,77373,38.0,199000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5236.8421052631575,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 37.89 m2,991,immo-facile-30662428,77340,77373,38.0,199000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5236.8421052631575,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 40.14 m2,986,immo-facile-30662416,77340,77373,40.0,205000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5125.0,Active
Pontault-Combault,Appartement,Appartement Pontault Combault 2 pièce(s) 39.93 m2,990,immo-facile-30662422,77340,77373,40.0,205000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Mairie - Rouxel,bienici,Pro,Agence,Vente,Non,5125.0,Active
Trilport,Appartement,,517,century-21-202_3316_517,77470,77475,36.53,133000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Trilport,bienici,Pro,Agence,Vente,Non,3640.843142622502,Active
Saint-Thibault-des-Vignes,Appartement neuf,AMBIANCE,,sully-promotion-349,77400,77438,38.25,196500.0,2,,2020-01-22,20:19:29.192350,77,,Saint-Thibault-des-Vignes,bienici,Pro,Constructeur appartements,Vente,Oui,5130.41284904014,Active
Noisiel,Appartement neuf,Le Jardin de Beauvoir,,les-nouveaux-constructeurs-1725,77186,77337,38.97,164000.0,2,,2020-01-22,20:19:29.192350,77,,Ville nouvelle,bienici,Pro,Constructeur appartements,Vente,Oui,,Active
Dammartin-en-Goële,Appartement,DAMMARTIN EN GOELE,108912,ag771166-234296005,77230,77153,39.0,159000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Dammartin-en-Goële,bienici,Pro,Agence,Vente,Non,4076.923076923077,Active
Dammartin-en-Goële,Appartement,DAMMARTIN EN GOELE,108909,ag771166-234295996,77230,77153,37.0,159000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Dammartin-en-Goële,bienici,Pro,Agence,Vente,Non,4297.2972972972975,Active
Longperrier,Appartement,LONGPERRIER,108904,ag771166-234285337,77230,77259,39.0,159000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Longperrier,bienici,Pro,Agence,Vente,Non,4076.923076923077,Active
Longperrier,Appartement,LONGPERRIER,108901,ag771166-234285316,77230,77259,37.0,159000,2,1.0,2020-01-22,20:19:29.192350,77,Oui,Longperrier,bienici,Pro,Agence,Vente,Non,4297.2972972972975,Active
